product_id,url
euf0194644020798,https://www.cdiscount.com/bricolage/securite-domotique/eufy-2-cameras-de-surveillance-1-base-eufycam2/f-166200405-euf0194644020798.html
ezi1696742162439,https://www.cdiscount.com/electromenager/aspirateurs-nettoyeurs/robot-aspirateur-connecte-eziclean-aqua-imap-a50/f-1101409-ezi1696742162439.html
ezi3760372550325,https://www.cdiscount.com/electromenager/aspirateurs-nettoyeurs/nettoyeur-injecteur-extracteur-eziclean-spot-remov/f-1101402-ezi3760372550325.html
fac3148519371864,https://www.cdiscount.com/bricolage/outillage/boite-a-outils-textile-probag-facom-bs-t14cm1pb/f-166010120-fac3148519371864.html
fac3662424094637,https://www.cdiscount.com/bricolage/outillage/coffret-de-9-tournevis-protwist-empreintes-fente-p/f-166010205-fac3662424094637.html
fag3508510004190,https://www.cdiscount.com/electromenager/aspirateurs-nettoyeurs/aspirateur-balai-sans-fil-2-en-1-fagor-fg2503-a/f-1101410-fag3508510004190.html
falodgearm2p2t,https://www.cdiscount.com/maison/rangement/armoire-2-portes-lodge-en-bois-et-metal-decor-no/f-117991619-falodgearm2p2t.html
falodgebuf4p3t,https://www.cdiscount.com/maison/meubles-mobilier/grand-buffet-decor-noyer-et-pieds-en-metal-4/f-117600902-falodgebuf4p3t.html
falodgebur1p2t,https://www.cdiscount.com/maison/meubles-mobilier/bureau-secretaire-1-porte-battante-2-tiroirs-dec/f-117600709-falodgebur1p2t.html
falodgecab2p1t,https://www.cdiscount.com/maison/meubles-mobilier/buffet-haut-2-portes-1-tiroir-bois-et-metal-lo/f-117600902-falodgecab2p1t.html
falodgecom4tmir,https://www.cdiscount.com/maison/meubles-mobilier/chiffonnier-4-tiroirs-avec-miroir-decor-noyer/f-117600211-falodgecom4tmir.html
falodgemtv2p1t,https://www.cdiscount.com/maison/meubles-mobilier/meuble-tv-2-portes-1-tiroir-decor-noyer-et-pieds/f-117600105-falodgemtv2p1t.html
falodgetb1et,https://www.cdiscount.com/maison/meubles-mobilier/table-basse-2-plateaux-decor-noyer-et-pied-en-me/f-117600104-falodgetb1et.html
falodgets95x200,https://www.cdiscount.com/maison/meubles-mobilier/table-a-manger-contemporain-pieds-en-metal-l/f-117600903-falodgets95x200.html
famemphisbuf3p,https://www.cdiscount.com/maison/meubles-mobilier/buffet-3-portes-decor-bois-et-noir-pieds-metal/f-117600902-famemphisbuf3p.html
