product_id,url
sam8806094003567,https://www.cdiscount.com/telephonie/accessoires-portable-gsm/coque-silicone-avec-laniere-g-s22-blanc/f-1442013-sam8806094003567.html
sam8806094003574,https://www.cdiscount.com/telephonie/accessoires-portable-gsm/coque-silicone-avec-laniere-g-s22-bleu-marine/f-1442013-sam8806094003574.html
sam8806094025071,https://www.cdiscount.com/telephonie/accessoires-portable-gsm/coque-silicone-avec-laniere-g-s22-bleu-marine/f-1442013-sam8806094025071.html
sam8806094025088,https://www.cdiscount.com/telephonie/accessoires-portable-gsm/coque-silicone-avec-laniere-g-s22-blanc/f-1442013-sam8806094025088.html
sam8806094093445,https://www.cdiscount.com/telephonie/accessoires-portable-gsm/protective-standing-cover-g-s22-blanc/f-1442013-sam8806094093445.html
sam8806094093469,https://www.cdiscount.com/telephonie/accessoires-portable-gsm/protective-standing-cover-g-s22-navy/f-1442013-sam8806094093469.html
sam8806094215038,https://www.cdiscount.com/informatique/ssd/samsung-990-pro-disque-dur-ssd-2-to-pciegen4/f-10703-sam8806094215038.html
sam8806094268164,https://www.cdiscount.com/telephonie/telephone-mobile/samsung-galaxy-a33-5g-128go-noir/f-1440402-sam8806094268164.html
sam8806094268577,https://www.cdiscount.com/electromenager/aspirateurs-nettoyeurs/samsung-jet-70-turbo-vs15t7031r1-aspirateur-bala/f-1101410-sam8806094268577.html
sam8806094326963,https://www.cdiscount.com/high-tech/home-cinema/samsung-hw-b530-barre-de-son-2-1ch-380w-blue/f-1062911-sam8806094326963.html
sam8806095055244,https://www.cdiscount.com/informatique/ecrans-informatiques/ecran-pc-samsung-s24c330gau-24-ips-fhd-1920/f-10732-sam8806095055244.html
samnz64m3nm1bbur,https://www.cdiscount.com/electromenager/four-cuisson/table-de-cuisson-induction-samsung-4-zones-l59/f-110230101-samnz64m3nm1bbur.html
samqe50q60b,https://www.cdiscount.com/high-tech/televiseurs/samsung-50q60c-tv-qled-4k-uhd-50-125-cm-tv/f-1062613-samqe50q60b.html
samqe55q60b,https://www.cdiscount.com/high-tech/televiseurs/samsung-55q60c-tv-qled-55-138-cm-4k-uhd-s/f-1062613-samqe55q60b.html
samqe65q60b,https://www.cdiscount.com/high-tech/televiseurs/samsung-65q60b-tv-qled-65-163-cm-4k-uhd-s/f-1062613-samqe65q60b.html
samqe75q60bau,https://www.cdiscount.com/high-tech/televiseurs/samsung-75q60c-tv-qled-75-189-cm-4k-uhd-s/f-1062613-samqe75q60bau.html
samue43au7022,https://www.cdiscount.com/high-tech/televiseurs/samsung-43au7022-tv-led-43-108-cm-uhd-4k/f-1062613-samue43au7022.html
samue50au7022,https://www.cdiscount.com/high-tech/televiseurs/samsung-50au7022-tv-led-50-125-cm-4k-uhd-38/f-1062613-samue50au7022.html
samue55au7022,https://www.cdiscount.com/high-tech/televiseurs/samsung-55au7022-tv-led-55-140-cm-4k-uhd-38/f-1062613-samue55au7022.html
samue65au7022,https://www.cdiscount.com/high-tech/televiseurs/samsung-65au7022-tv-led-65-163cm-uhd-4k-h/f-1062613-samue65au7022.html
sap4895106294455,https://www.cdiscount.com/informatique/cartes-graphiques/sapphire-carte-graphique-pure-amd-radeon-rx-78/f-10767-sap4895106294455.html
sau3660767208209,https://www.cdiscount.com/electromenager/four-cuisson/table-de-cuisson-induction-sauter-4-foyers-l60/f-110230101-sau3660767208209.html
sau3660767987326,https://www.cdiscount.com/electromenager/four-cuisson/four-encastrable-pyrolyse-sauter-sfp932x-chaleur/f-1102304-sau3660767987326.html
sch4014915236962,https://www.cdiscount.com/bricolage/outillage/malette-a-outils-de-233-pieces-scheppach-tb235/f-1660102-sch4014915236962.html
sch4046664076247,https://www.cdiscount.com/jardin/outillage-de-jardin/broyeur-de-vegetaux-scheppach-60l-2800-w-gs60/f-1632613-sch4046664076247.html
sch4046664081920,https://www.cdiscount.com/jardin/outillage-de-jardin/tondeuse-thermique-autotractee-ms132-42-scheppach/f-1632601-sch4046664081920.html
sch4046664093084,https://www.cdiscount.com/jardin/outillage-de-jardin/debroussailleuse-4-en-1-scheppach-omf43-4p-4/f-1632610-sch4046664093084.html
sch4046664124191,https://www.cdiscount.com/bricolage/amenagement-atelier/lot-de-2-treteaux-de-chantier-en-acier-scheppach-m/f-1660406-sch4046664124191.html
sch4046664138402,https://www.cdiscount.com/jardin/outillage-de-jardin/tondeuse-thermique-autotractee-4-en-1-scheppach-51/f-1632601-sch4046664138402.html
sch4046664139225,https://www.cdiscount.com/jardin/outillage-de-jardin/tondeuse-thermique-autotractee-ms161-46-46-cm-de/f-1632601-sch4046664139225.html
sch4046664139591,https://www.cdiscount.com/jardin/outillage-de-jardin/tondeuse-thermique-poussee-46-cm-de-coupe-mp150-46/f-1632601-sch4046664139591.html
sch4046664169277,https://www.cdiscount.com/bricolage/nettoyage/scheppach-aspirateur-5-en-1-injecteur-extracteur-e/f-1660206-sch4046664169277.html
sch4046664170778,https://www.cdiscount.com/bricolage/amenagement-atelier/chariot-de-mecanicien-2-en-1-scheppach-kfz/f-1660401-sch4046664170778.html
sch4046664209362,https://www.cdiscount.com/bricolage/outillage/compresseur-vertical-scheppach-hc52vs-50l-1500w/f-166010302-sch4046664209362.html
sch4046664209379,https://www.cdiscount.com/bricolage/outillage/compresseur-vertical-scheppach-hc25v-24l-1500w/f-166010302-sch4046664209379.html
sch4046664209386,https://www.cdiscount.com/bricolage/outillage/compresseur-horizontal-scheppach-hc24-8s-24l-750/f-166010302-sch4046664209386.html
sch4046664213697,https://www.cdiscount.com/bricolage/outillage/malette-a-outils-de-135-pieces-schappach-tb170/f-1660102-sch4046664213697.html
sch4055744030154,https://www.cdiscount.com/juniors/figurines/figurine-schleich-sera-et-jaro-bayala-r-mul/f-1206740-sch4055744030154.html
sch5811101904,https://www.cdiscount.com/jardin/outillage-de-jardin/souffleur-thermique-a-dos-avec-kit-gouttiere-schep/f-1632614-sch5811101904.html
sch5911250903,https://www.cdiscount.com/jardin/outillage-de-jardin/tondeuse-thermique-poussee-mp132-40-scheppach-40/f-1632601-sch5911250903.html
sch72222,https://www.cdiscount.com/juniors/figurines/centre-equestre-coffret-figurines-avec-75-element/f-1206740-sch72222.html
scsstd1,https://www.cdiscount.com/bricolage/menuiserie/motorisation-scs1-a-verins-pour-portail-battant/f-166150115-scsstd1.html
seb3045380018570,https://www.cdiscount.com/maison/cuisson/seb-cocotte-minute-inox-autocuiseur-9-l-inductio/f-1178906-seb3045380018570.html
seb3045380018990,https://www.cdiscount.com/electromenager/petits-appareils-de-cuisson/seb-actifry-original-friteuse-sans-huile-cuve-amo/f-1102002-seb3045380018990.html
sebff160800,https://www.cdiscount.com/electromenager/petits-appareils-de-cuisson/seb-friteuse-a-huile-1-2-kg-de-frites-parois-fro/f-1102002-sebff160800.html
sebp4624927,https://www.cdiscount.com/maison/cuisson/seb-cocotte-minute-inox-autocuiseur-9-l-inductio/f-1178906-sebp4624927.html
sebyg660a11,https://www.cdiscount.com/electromenager/le-fait-maison/seb-multi-delices-express-vegetal-yaourtiere-6-pot/f-1106101-sebyg660a11.html
serv587,https://www.cdiscount.com/bricolage/amenagement-atelier/def-pro-servante-d-atelier-7-tiroirs-vides-en-meta/f-1660403-serv587.html
sha4974019744476,https://www.cdiscount.com/electromenager/petits-appareils-de-cuisson/sharp-r-742inw-micro-ondes-gril-25l/f-110200108-sha4974019744476.html
sheffield13900,https://www.cdiscount.com/maison/meubles-mobilier/ensemble-enfilade-4-portes-vitrine-2-portes-ta/f-117600904-sheffield13900.html
sigiuprosbl,https://www.cdiscount.com/vin-champagne/cremants-et-autres-bulles/signore-giuseppe-prosecco-75cl/f-1295612-sigiuprosbl.html
sigiuprosblc,https://www.cdiscount.com/vin-champagne/cremants-et-autres-bulles/signore-giuseppe-prosecco-75cl-x6/f-1295612-sigiuprosblc.html
signorelambrg,https://www.cdiscount.com/vin-champagne/cremants-et-autres-bulles/lambrusco-rouge-signore-giuseppe-vin-petillant/f-1295612-signorelambrg.html
smo810913,https://www.cdiscount.com/juniors/plein-air/smoby-set-tiroir-de-jeux-compatible-avec-maison/f-12004-smo810913.html
smx110nzaeeub,https://www.cdiscount.com/informatique/tablettes-tactiles-ebooks/samsung-galaxy-tab-a9-8-7-128go-wifi-gris/f-10798-smx110nzaeeub.html
smx210nzaeeub,https://www.cdiscount.com/informatique/tablettes-tactiles-ebooks/samsung-galaxy-tab-a9-11-128go-wifi-gris/f-10798-smx210nzaeeub.html
smx216bzaeeub,https://www.cdiscount.com/informatique/tablettes-tactiles-ebooks/samsung-galaxy-tab-a9-11-128go-5g-gris/f-10798-smx216bzaeeub.html
sod8719128118352,https://www.cdiscount.com/electromenager/machines-a-boissons-carafes-filtrantes/sodastream-duo-machine-a-eau-petillante-et-soda/f-11078-sod8719128118352.html
sogarm1683,https://www.cdiscount.com/bricolage/amenagement-atelier/tood-armoire-de-rangement-haute-en-resine-3-tablet/f-1660401-sogarm1683.html
sogarm70b,https://www.cdiscount.com/bricolage/amenagement-atelier/tood-armoire-de-rangement-basse-en-resine-1-tablet/f-1660401-sogarm70b.html
sogarm70h,https://www.cdiscount.com/bricolage/amenagement-atelier/tood-armoire-de-rangement-haute-en-resine-3-tablet/f-1660401-sogarm70h.html
sogarm70p,https://www.cdiscount.com/bricolage/amenagement-atelier/tood-armoire-de-rangement-haute-en-resine-3-tablet/f-1660401-sogarm70p.html
sogarm851,https://www.cdiscount.com/bricolage/amenagement-atelier/tood-armoire-de-rangement-basse-en-resine-1-tablet/f-1660401-sogarm851.html
