product_id,url
dav2008052315538,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-petit-sac-bandouliere-crocodile-femm/f-1431921-dav2008052315538.html
dav2008052315590,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-petit-sac-bandouliere-crocodile-femm/f-1431921-dav2008052315590.html
dav2008052315620,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-petit-sac-bandouliere-crocodile-femm/f-1431974-dav2008052315620.html
dav2008052315637,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-petit-sac-bandouliere-crocodile-femm/f-1431921-dav2008052315637.html
dav2008052315644,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-grand-sac-a-main-cabas-fourre-tout-f/f-1431921-dav2008052315644.html
dav2008052315668,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-grand-sac-a-main-cabas-fourre-tout-f/f-1431921-dav2008052315668.html
dav2008458537121,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-sac-bandouliere-matelasse-chevron-fe/f-1431921-dav2008458537121.html
dav2008458538210,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-petit-sac-bandouliere-femme-multipoc/f-1431921-dav2008458538210.html
dav2008458539569,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-sac-bandouliere-matelasse-chevron-fe/f-1431921-dav2008458539569.html
dav2008458541241,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-sac-bandouliere-matelasse-chevron-fe/f-1431921-dav2008458541241.html
dav2008458542729,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-petit-sac-bandouliere-femme-multipoc/f-1431921-dav2008458542729.html
dav2008458543962,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-petit-sac-bandouliere-femme-multipoc/f-1431921-dav2008458543962.html
dav2008458545256,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-petit-sac-bandouliere-femme-multipoc/f-1431922-dav2008458545256.html
dav2008477253477,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-petit-sac-bandouliere-femme-multipoc/f-1431921-dav2008477253477.html
dav2008480475811,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-petit-sac-bandouliere-femme-multipoc/f-1431921-dav2008480475811.html
dav2008500271447,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-grand-sac-a-main-femme-cabas-fourr/f-1431906-dav2008500271447.html
dav2008500273922,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-sac-a-main-femme-elegant-cabas-sim/f-1431921-dav2008500273922.html
dav2008500274042,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-grand-a-main-cabas-femme-fourre-to/f-1431921-dav2008500274042.html
dav2008500274097,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-sac-a-main-femme-elegant-cabas-sim/f-1431921-dav2008500274097.html
dav2008500274905,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-sac-a-main-femme-elegant-cabas-sim/f-1431921-dav2008500274905.html
dav2008500275001,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-grand-sac-a-main-femme-cabas-fourr/f-1431921-dav2008500275001.html
dav2008665227969,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-petit-sac-a-dos-de-ville-jeune-cuir/f-1431921-dav2008665227969.html
dav2008665227976,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-sac-a-dos-ville-femme-petite-taille/f-1431921-dav2008665227976.html
dav2008684080088,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-petit-sac-a-dos-de-ville-jeune-cuir/f-1431921-dav2008684080088.html
dav2008813716932,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-sac-a-main-femme-elegant-cabas-fou/f-1431921-dav2008813716932.html
dav2009158019313,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-grande-sacoche-homme-cuir-pu-sac-b/f-1431974-dav2009158019313.html
dav2009158846636,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-petit-sac-bandouliere-cuir-pu-femme/f-1431921-dav2009158846636.html
dav2009255825398,https://www.cdiscount.com/bagages/petite-maroquinerie/david-jones-sac-a-main-business-porte-document-s/f-1432615-dav2009255825398.html
dav2009255825404,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-sac-a-main-business-porte-document-h/f-1431921-dav2009255825404.html
dav2009259213672,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-sacoche-homme-similicuir-sac-bando/f-1431974-dav2009259213672.html
dav2009259213740,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-grand-sac-a-main-femme-cabas-fourr/f-1431921-dav2009259213740.html
dav2009259213801,https://www.cdiscount.com/bagages/maroquinerie-femme/sacs-a-main-femme-david-petit-sac-bandouliere-ch/f-1431921-dav2009259213801.html
dav2009427912666,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-sac-a-dos-femme-poche-zip-porte-ep/f-1431921-dav2009427912666.html
dav2009427912710,https://www.cdiscount.com/bagages/maroquinerie-femme/sacs-a-main-femme-david-petit-sac-dos-a-porte-ep/f-1431921-dav2009427912710.html
dav2009427912741,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-sac-a-dos-femme-poche-zip-porte-ep/f-1431921-dav2009427912741.html
dav2009436990891,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-sac-a-main-bowling-polochon-femme-ba/f-1431921-dav2009436990891.html
dav2009439121865,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-grand-sac-a-main-cabas-fourre-tout-f/f-1431921-dav2009439121865.html
dav2009439122527,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-sac-main-femme-cabas-fourre-tout-gra/f-1431921-dav2009439122527.html
dav2009439122824,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-sac-a-main-femme-bugatti-fourre-to/f-1431921-dav2009439122824.html
dav2009439123623,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-sac-a-main-cabas-femme-grande-taille/f-1431921-dav2009439123623.html
dav2009439124804,https://www.cdiscount.com/bagages/maroquinerie-femme/david-jones-sac-a-main-femme-bugatti-bandes-cuir/f-1431921-dav2009439124804.html
dav3584174454311,https://www.cdiscount.com/maison/canape-canapes/canape-d-angle-canvas-en-velours-vert-convertible/f-11701-dav3584174454311.html
